,CustomerID,Age,Gender,ContractType_In_days,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
3401,345,57.0,Female,730,54.14122526274483,2977.7673894509658,Yes,DSL,55,Yes,Electronic check,No
3402,971,73.0,Male,365,44.26943984557346,575.502717992455,No,DSL,13,No,Mailed check,Yes
3403,4850,50.0,Female,30,48.200256942620186,5646.389205561736,No,DSL,67,No,Mailed check,Yes
3404,2347,81.0,Male,730,24.41560491117312,24.41560491117312,Yes,DSL,1,No,Electronic check,No
3405,2189,74.0,Female,365,61.02050052835323,1830.615015850597,No,DSL,30,Yes,Mailed check,Yes
3406,3229,30.0,Male,365,43.19838370673728,2116.720801630127,Yes,No,49,No,Electronic check,Yes
3407,4968,55.0,Female,365,96.87109087674142,3099.874908055725,No,Fiber optic,32,Yes,Bank transfer,No
3408,1507,72.0,Male,365,64.4802991036633,3739.857348012472,Yes,No,58,Yes,Electronic check,No
3409,2527,57.0,Male,30,58.54241780866443,3629.629904137195,No,Fiber optic,62,No,Credit card,Yes
3410,3672,49.0,Female,365,114.45632635822528,3662.6024434632086,No,DSL,32,No,Bank transfer,No
3411,1438,89.0,Male,730,92.09553104836723,3131.248055644486,Yes,No,34,No,Electronic check,No
3412,2634,72.0,Male,365,103.18704093509638,6088.035415170686,Yes,Fiber optic,59,Yes,Credit card,Yes
3413,74,46.0,Female,30,78.12827319610597,2578.233015471497,Yes,DSL,33,No,Mailed check,No
3414,2998,61.0,Female,365,60.49457807988615,3629.674684793169,No,DSL,60,No,Credit card,No
3415,747,72.0,Male,730,85.9704482147092,2149.26120536773,Yes,Fiber optic,25,No,Bank transfer,Yes
3416,1398,32.0,Female,730,84.50845035298298,1352.1352056477276,Yes,Fiber optic,16,Yes,Bank transfer,Yes
3417,1662,81.0,Male,730,84.23268919507984,2948.1441218277946,Yes,No,35,No,Electronic check,Yes
3420,4389,78.0,Female,30,90.02844320692974,1890.5973073455243,Yes,No,21,Yes,Bank transfer,Yes
3421,2417,80.0,Male,30,104.24664072126257,312.7399221637877,No,No,3,Yes,Mailed check,No
3422,3497,44.0,Female,730,35.09649931302949,280.7719945042359,No,Fiber optic,8,No,Electronic check,No
3423,3848,45.0,Female,30,102.9492636485023,926.5433728365208,No,Fiber optic,9,No,Bank transfer,No
3424,1569,83.0,Female,30,38.873984569850734,1749.329305643283,No,No,45,No,Credit card,No
3426,2678,27.0,Male,365,107.0664477618756,535.3322388093779,Yes,DSL,5,No,Electronic check,No
3427,2617,25.0,Female,365,78.79422383882645,2994.1805058754053,No,No,38,No,Credit card,Yes
3428,1565,19.0,Female,730,64.79420112823861,583.1478101541475,Yes,Fiber optic,9,No,Credit card,No
3429,3441,83.0,Male,730,84.09643959973319,756.8679563975987,No,No,9,No,Bank transfer,Yes
3431,580,50.0,Female,30,25.65146243880623,282.16608682686854,No,No,11,Yes,Mailed check,No
3432,4329,80.0,Male,30,86.10837672688547,1033.3005207226256,Yes,No,12,Yes,Mailed check,Yes
3433,4152,45.0,Male,730,28.23812520212784,1553.0968861170309,Yes,DSL,55,No,Credit card,No
3434,4943,31.0,Female,365,65.31254069036049,2873.7517903758617,Yes,No,44,Yes,Credit card,No
3435,4131,30.0,Male,730,111.255777187866,2892.650206884516,No,DSL,26,Yes,Electronic check,No
3436,2927,33.0,Female,30,73.60249609770509,3385.7148204944338,Yes,DSL,46,No,Mailed check,Yes
3437,1914,38.0,Male,30,70.97504116137672,3903.62726387572,No,No,55,No,Bank transfer,No
3438,3613,18.0,Male,365,21.5587584775364,625.2039958485555,No,DSL,29,Yes,Mailed check,Yes
3439,4888,47.0,Female,730,86.07289701491743,4561.863541790624,Yes,No,53,Yes,Credit card,Yes
3440,1012,51.0,Male,30,74.57771532249376,4176.3520580596505,No,No,56,No,Mailed check,Yes
3441,1467,43.0,Female,365,37.029558425203376,1555.2414538585415,Yes,Fiber optic,42,No,Bank transfer,No
3442,1333,34.0,Female,730,73.53975274254768,1103.096291138215,Yes,DSL,15,No,Mailed check,Yes
3444,667,68.0,Female,730,63.96615323705906,2814.510742430599,Yes,Fiber optic,44,No,Credit card,Yes
3445,3568,50.0,Female,365,83.64353445734805,4767.681464068839,No,Fiber optic,57,No,Credit card,Yes
3447,1088,82.0,Male,30,91.91643817788894,5882.652043384892,Yes,Fiber optic,64,Yes,Electronic check,No
3448,1268,26.0,Male,30,82.58902155388276,2725.4377112781312,Yes,DSL,33,No,Electronic check,Yes
3449,2233,87.0,Male,730,66.77897704725416,333.8948852362708,Yes,DSL,5,Yes,Bank transfer,Yes
3450,474,31.0,Male,730,26.443762555269227,1295.7443652081922,Yes,DSL,49,Yes,Electronic check,Yes
3451,3961,29.0,Male,365,94.6651432837595,1135.981719405114,No,Fiber optic,12,No,Mailed check,No
3452,4944,56.0,Female,730,42.25731112886351,1479.0058895102227,No,Fiber optic,35,Yes,Electronic check,No
3453,2194,21.0,Female,30,24.2744606524609,1310.8208752328885,No,No,54,Yes,Mailed check,No
3454,3735,68.0,Male,730,99.93251672586196,5596.22093664827,No,DSL,56,No,Bank transfer,Yes
3455,339,77.0,Female,365,62.92558745958369,1447.2885115704248,Yes,No,23,Yes,Credit card,No
3456,238,31.0,Female,30,87.94473358165979,3869.568277593031,Yes,Fiber optic,44,No,Mailed check,No
3457,3947,88.0,Female,365,50.04453795500225,500.4453795500225,Yes,No,10,Yes,Electronic check,Yes
3458,3577,63.0,Male,365,21.952928029691904,724.4466249798328,No,Fiber optic,33,No,Mailed check,No
3459,1405,29.0,Male,730,68.05313431584082,2926.284775581156,No,No,43,No,Bank transfer,No
3460,898,63.0,Male,730,57.54511200572125,748.0864560743762,Yes,DSL,13,Yes,Bank transfer,No
3461,3288,84.0,Female,365,70.20645820015676,631.8581238014108,No,DSL,9,Yes,Bank transfer,No
3462,4427,60.0,Male,365,49.185196591658965,2459.2598295829484,No,DSL,50,Yes,Bank transfer,No
3463,2223,64.0,Male,730,47.79581571309849,1099.303761401265,Yes,DSL,23,Yes,Electronic check,No
3464,4517,40.0,Female,30,76.54427335151183,3061.7709340604733,No,Fiber optic,40,Yes,Electronic check,No
3465,4637,59.0,Male,730,50.76922436530731,1979.999750246985,Yes,Fiber optic,39,No,Credit card,Yes
3467,166,18.0,Female,730,85.0178125961012,5101.068755766071,No,No,60,Yes,Bank transfer,No
3468,1523,24.0,Male,365,109.64374357187366,6359.337127168672,Yes,No,58,No,Electronic check,No
3469,4874,46.0,Male,365,68.93019738368687,1792.185131975859,Yes,DSL,26,Yes,Mailed check,No
3470,2185,55.0,Male,365,112.32393837281876,1460.211198846644,Yes,Fiber optic,13,Yes,Bank transfer,Yes
3471,2860,55.0,Male,365,62.31054812763298,1620.0742513184575,No,Fiber optic,26,No,Bank transfer,Yes
3472,1618,70.0,Female,365,47.59830336711908,2617.906685191549,Yes,DSL,55,Yes,Credit card,Yes
3473,2779,85.0,Male,730,53.58982701170071,3215.389620702043,Yes,DSL,60,No,Mailed check,Yes
3474,4916,79.0,Male,730,115.06244692703166,2186.186491613601,No,Fiber optic,19,No,Mailed check,Yes
3475,4867,53.0,Female,730,66.59817820381514,1398.561742280118,Yes,Fiber optic,21,No,Mailed check,Yes
3476,536,37.0,Male,30,100.95792609149848,3230.653634927952,Yes,DSL,32,Yes,Credit card,Yes
3477,4,78.0,Male,30,112.07379356930562,4595.025536341531,No,No,41,Yes,Mailed check,No
3478,218,65.0,Male,730,54.2889329596056,162.8667988788168,Yes,Fiber optic,3,No,Bank transfer,Yes
3479,1285,77.0,Male,30,94.33612504879244,6226.1842532203,No,No,66,No,Mailed check,Yes
3480,4465,86.0,Male,365,83.04264647136571,3487.79115179736,No,No,42,Yes,Mailed check,No
3481,3311,87.0,Male,365,101.47017590666546,101.47017590666546,Yes,Fiber optic,1,Yes,Credit card,Yes
3482,1316,75.0,Male,365,69.24422608665016,1869.5941043395544,No,No,27,Yes,Electronic check,Yes
3483,3054,45.0,Male,365,24.48674630625998,612.1686576564995,Yes,Fiber optic,25,Yes,Mailed check,Yes
3484,882,62.0,Female,30,25.839622405915392,465.1132033064771,Yes,DSL,18,Yes,Electronic check,No
3485,2761,84.0,Male,730,70.78200146908023,1557.204032319765,Yes,DSL,22,No,Bank transfer,Yes
3486,896,40.0,Female,365,31.47359612609147,786.8399031522868,Yes,Fiber optic,25,Yes,Electronic check,No
3487,343,64.0,Female,365,20.958268771315563,1047.913438565778,Yes,No,50,No,Mailed check,No
3488,3209,25.0,Male,30,64.85157072182318,3566.836389700275,No,No,55,Yes,Bank transfer,Yes
3489,1110,79.0,Male,30,113.08730929145204,2148.6588765375886,Yes,No,19,No,Bank transfer,No
3490,4393,82.0,Female,730,25.913941201559226,336.88123562026993,No,No,13,Yes,Electronic check,Yes
3491,3222,83.0,Male,730,104.2015519718508,2188.2325914088665,No,No,21,No,Bank transfer,No
3492,3541,45.0,Female,365,44.1370638004004,2736.4979556248245,No,DSL,62,No,Bank transfer,No
3493,336,77.0,Female,730,62.86455693151827,2703.175948055285,No,DSL,43,No,Mailed check,No
3494,221,41.0,Female,730,80.8867094629233,2426.601283887699,Yes,DSL,30,Yes,Mailed check,No
3495,835,55.0,Male,730,63.20427135264764,2654.5793968112007,No,DSL,42,No,Mailed check,Yes
3496,2845,44.0,Male,365,26.297790798663307,683.742560765246,No,No,26,No,Electronic check,Yes
3497,3327,75.0,Male,30,50.26056209087038,1558.077424816982,Yes,DSL,31,No,Mailed check,Yes
3498,4639,54.0,Female,365,37.29108029905222,894.9859271772532,Yes,Fiber optic,24,Yes,Mailed check,Yes
3499,4231,59.0,Male,730,24.54592255903845,171.82145791326917,Yes,DSL,7,Yes,Mailed check,Yes
3500,1454,58.0,Male,365,109.59989516809134,1095.9989516809133,No,Fiber optic,10,No,Credit card,Yes
3501,1125,29.0,Male,30,68.66100436893822,4600.287292718861,No,DSL,67,Yes,Credit card,Yes
3502,3436,50.0,Male,30,21.90322535927384,810.4193382931321,Yes,DSL,37,Yes,Electronic check,No
3503,3314,57.0,Female,365,20.2750995553921,40.5501991107842,No,DSL,2,Yes,Mailed check,Yes
3504,1023,24.0,Male,730,53.17775090046472,478.5997581041825,Yes,Fiber optic,9,Yes,Bank transfer,Yes
3505,2439,77.0,Female,730,101.21045388640898,2125.419531614589,Yes,No,21,Yes,Bank transfer,No
3506,1385,84.0,Female,730,53.217924990331326,3193.07549941988,Yes,Fiber optic,60,Yes,Electronic check,Yes
3507,1714,60.0,Female,730,84.27460346336129,758.4714311702515,No,Fiber optic,9,Yes,Credit card,No
3508,1392,74.0,Female,365,50.61039601576169,2277.467820709276,Yes,Fiber optic,45,Yes,Credit card,No
3509,2470,57.0,Female,365,82.38625416173294,1400.56632074946,Yes,DSL,17,No,Mailed check,Yes
3510,2685,44.0,Female,30,117.23287103103934,3751.451872993259,Yes,No,32,No,Credit card,No
3511,110,32.0,Female,30,62.16816468528943,3419.249057690919,No,DSL,55,No,Mailed check,Yes
3512,212,29.0,Female,30,34.05237241800859,2383.666069260601,Yes,No,70,Yes,Mailed check,Yes
3514,1494,58.0,Male,30,109.8273065110127,1427.754984643165,Yes,No,13,No,Credit card,No
3515,3671,47.0,Female,730,78.61503241630264,3694.906523566224,Yes,DSL,47,No,Credit card,Yes
3516,1880,55.0,Male,730,48.66368528482607,2238.5295231019995,Yes,DSL,46,No,Credit card,Yes
3517,1787,66.0,Female,365,97.00393156821232,5917.239825660951,Yes,Fiber optic,61,Yes,Bank transfer,No
3518,4740,82.0,Male,730,99.32396998405684,6356.734078979638,Yes,DSL,64,Yes,Mailed check,Yes
3519,3412,61.0,Female,730,90.97371925255212,1182.6583502831777,Yes,No,13,Yes,Bank transfer,No
3520,4174,18.0,Male,365,86.86630898116874,1650.4598706422062,No,No,19,No,Electronic check,No
3521,1053,57.0,Female,730,105.2069837828557,1788.518724308547,No,DSL,17,Yes,Bank transfer,Yes
3522,2937,25.0,Male,730,80.95015963905811,5099.860057260661,No,DSL,63,Yes,Credit card,No
3523,1722,32.0,Male,30,40.61648446312071,2315.1396143978805,No,No,57,No,Electronic check,No
3524,4489,23.0,Male,365,59.206805305237246,3789.235539535184,No,No,64,No,Bank transfer,Yes
3525,1597,66.0,Female,365,46.498077291688304,3068.873101251428,No,No,66,No,Electronic check,No
3526,2110,49.0,Female,730,88.94117084305128,5336.470250583077,Yes,DSL,60,Yes,Credit card,Yes
3527,836,40.0,Female,30,58.84078338719519,3059.72073613415,No,Fiber optic,52,No,Electronic check,No
3528,2051,68.0,Male,730,95.51685922953276,6304.112709149163,No,Fiber optic,66,No,Mailed check,No
3529,3852,80.0,Male,365,39.34295916799566,983.5739791998916,No,No,25,No,Bank transfer,Yes
3530,56,21.0,Male,730,112.12864116801072,6054.946623072579,No,No,54,No,Electronic check,Yes
3533,4798,64.0,Female,365,95.0973259667106,6466.61816573632,No,No,68,No,Bank transfer,Yes
3534,547,33.0,Male,730,87.39812723165507,2709.341944181307,Yes,DSL,31,Yes,Electronic check,No
3535,1940,85.0,Female,365,91.01040945928312,3003.343512156343,Yes,No,33,Yes,Credit card,No
3536,1222,29.0,Female,365,112.60613727867528,675.6368236720517,No,Fiber optic,6,No,Mailed check,No
3537,1510,61.0,Female,730,33.53624617602578,1173.7686161609022,Yes,DSL,35,Yes,Bank transfer,No
3538,2549,28.0,Female,730,39.57134149282652,1780.7103671771931,No,No,45,No,Electronic check,No
3539,1994,27.0,Female,730,101.46978461200152,4464.670522928068,Yes,No,44,Yes,Mailed check,Yes
3540,2371,23.0,Male,30,82.03428613172159,656.2742890537727,No,DSL,8,No,Bank transfer,Yes
3541,2382,25.0,Female,730,114.64580945905496,4700.478187821253,No,Fiber optic,41,No,Credit card,Yes
3542,381,86.0,Male,365,61.923694149736015,4210.811202182049,No,Fiber optic,68,No,Electronic check,No
3543,174,85.0,Female,730,91.2394301952988,5565.605241913228,No,Fiber optic,61,No,Electronic check,Yes
3544,2667,36.0,Female,30,47.22543593844661,377.80348750757287,No,No,8,No,Bank transfer,No
3545,2702,41.0,Female,365,26.003631300235867,1326.1851963120291,Yes,No,51,No,Electronic check,Yes
3546,4930,76.0,Male,30,69.9667291781441,1959.068416988035,No,DSL,28,No,Mailed check,Yes
3547,3535,34.0,Male,365,21.48034228184641,21.48034228184641,Yes,Fiber optic,1,No,Mailed check,No
3548,2381,29.0,Female,730,26.29764401466607,1867.132725041291,No,No,71,Yes,Credit card,Yes
3549,540,66.0,Male,730,93.7025905790354,3092.1854891081684,No,Fiber optic,33,Yes,Electronic check,Yes
3550,2666,53.0,Male,30,56.68100947554688,3400.860568532813,No,Fiber optic,60,Yes,Credit card,Yes
3551,2,32.0,Male,730,44.0548848214587,2202.744241072935,No,Fiber optic,50,No,Bank transfer,Yes
3552,4946,68.0,Male,30,110.41407489043,883.31259912344,Yes,Fiber optic,8,Yes,Mailed check,No
3553,744,79.0,Male,365,22.06618515934316,44.13237031868632,No,No,2,Yes,Bank transfer,No
3555,796,34.0,Female,730,103.45719568709472,6310.888936912778,Yes,DSL,61,No,Electronic check,Yes
3556,107,31.0,Male,730,59.16018809215554,414.1213166450888,No,No,7,No,Credit card,No
3557,3439,36.0,Male,730,35.48599975215818,2058.1879856251744,No,Fiber optic,58,No,Bank transfer,Yes
3558,4964,46.0,Male,730,101.31053793945269,4153.732055517559,No,No,41,Yes,Credit card,Yes
3559,4999,53.0,Male,730,117.56521313912717,2116.173836504289,Yes,Fiber optic,18,No,Mailed check,Yes
3560,4478,62.0,Male,730,40.03493638486028,1521.3275826246906,No,DSL,38,Yes,Mailed check,No
3561,2224,74.0,Male,365,69.35774386721822,1803.3013405476736,Yes,No,26,No,Bank transfer,No
3562,2967,70.0,Male,730,31.85280288201261,2197.8433988588704,No,Fiber optic,69,No,Mailed check,No
3563,3822,28.0,Female,30,33.5070356305934,1474.3095677461097,Yes,DSL,44,No,Credit card,No
3564,2582,21.0,Female,30,89.65307936042223,3317.1639363356226,No,Fiber optic,37,Yes,Bank transfer,No
3565,2132,61.0,Female,30,61.56014668646678,2954.887040950405,Yes,Fiber optic,48,Yes,Electronic check,No
3566,1292,75.0,Male,30,79.48252892737712,2861.371041385576,No,DSL,36,No,Credit card,No
3567,4665,32.0,Female,730,72.19158706823185,3393.004592206897,No,Fiber optic,47,Yes,Mailed check,No
3569,3776,19.0,Female,365,85.19330594757506,4941.211744959353,Yes,No,58,Yes,Mailed check,No
3570,2836,43.0,Female,730,100.13471439617122,2002.6942879234243,Yes,Fiber optic,20,Yes,Electronic check,Yes
3571,1548,35.0,Male,365,40.18960561328899,361.7064505196009,No,Fiber optic,9,No,Mailed check,Yes
3572,1927,31.0,Male,365,65.70252804809394,1445.4556170580668,Yes,DSL,22,No,Credit card,No
3573,1032,19.0,Male,365,24.43322508022814,1050.62867844981,Yes,Fiber optic,43,No,Bank transfer,No
3574,2031,75.0,Male,365,75.18799421186391,1503.759884237278,No,Fiber optic,20,Yes,Credit card,Yes
3575,2879,52.0,Male,730,105.62963087989714,4330.814866075782,No,DSL,41,Yes,Bank transfer,No
3576,4321,48.0,Male,730,114.44689528115408,2746.7254867476977,Yes,DSL,24,Yes,Credit card,Yes
3578,1653,18.0,Male,365,91.55696354730722,4852.519068007283,Yes,DSL,53,Yes,Mailed check,Yes
3579,4991,27.0,Male,730,110.45910158531684,4860.2004697539405,No,DSL,44,Yes,Mailed check,No
3580,3239,84.0,Female,30,23.674687662355414,852.2887558447949,Yes,Fiber optic,36,Yes,Mailed check,No
3581,3975,43.0,Male,365,116.48645994052995,3844.053178037489,Yes,No,33,No,Credit card,Yes
3582,1058,43.0,Female,365,31.11693327538412,62.23386655076824,No,DSL,2,Yes,Bank transfer,No
3583,2776,59.0,Female,365,98.68791978209627,2664.5738341166,Yes,Fiber optic,27,Yes,Credit card,No
3585,283,35.0,Male,30,76.73399295689356,3146.093711232636,No,DSL,41,Yes,Bank transfer,Yes
3586,4451,49.0,Female,730,86.46594135390987,5101.490539880682,No,No,59,Yes,Electronic check,Yes
3587,3238,88.0,Male,730,65.25546619485678,4176.349836470834,Yes,Fiber optic,64,Yes,Electronic check,Yes
3588,1275,22.0,Male,30,77.17373111603223,4939.118791426063,Yes,DSL,64,Yes,Electronic check,Yes
3589,4957,76.0,Female,365,78.89754347615201,5049.442782473729,No,Fiber optic,64,Yes,Credit card,Yes
3590,3232,26.0,Female,365,115.10654401441634,3798.515952475739,Yes,Fiber optic,33,No,Electronic check,Yes
3591,1462,49.0,Male,730,83.66291184450486,2091.5727961126217,No,Fiber optic,25,No,Mailed check,Yes
3592,541,31.0,Male,730,86.22475475214803,3017.866416325181,Yes,Fiber optic,35,No,Mailed check,No
3594,4249,37.0,Female,30,64.09753884464087,1858.828626494585,Yes,Fiber optic,29,No,Bank transfer,Yes
3595,490,22.0,Female,365,90.86035243406688,4724.738326571477,Yes,No,52,No,Bank transfer,No
3596,3559,60.0,Female,730,75.21861089347361,2933.5258248454707,Yes,DSL,39,No,Bank transfer,No
3597,2736,82.0,Male,30,48.16357933534568,1396.7438007250248,Yes,DSL,29,No,Credit card,No
3598,4881,34.0,Female,730,109.8991056052094,5934.551702681307,No,Fiber optic,54,No,Bank transfer,No
3599,4417,62.0,Female,365,63.91008057493109,1917.302417247933,Yes,Fiber optic,30,Yes,Electronic check,Yes
3600,2911,63.0,Female,730,61.70352245131708,2159.6232857960977,No,Fiber optic,35,No,Credit card,Yes
3601,2812,54.0,Female,365,52.35473582966508,942.3852449339714,Yes,DSL,18,Yes,Mailed check,Yes
3602,1599,73.0,Female,30,80.80704476990816,1050.491582008806,Yes,No,13,Yes,Bank transfer,Yes
3603,1930,69.0,Female,365,56.90297563825978,1650.1862935095337,Yes,DSL,29,No,Electronic check,Yes
3604,4909,29.0,Male,30,75.35289621161336,4671.879565120028,Yes,DSL,62,No,Electronic check,Yes
3605,2737,64.0,Male,30,21.43074897942347,1007.2452020329032,Yes,No,47,Yes,Electronic check,Yes
3606,431,38.0,Male,730,105.36957139810394,2002.021856563975,Yes,Fiber optic,19,Yes,Credit card,No
3607,4406,21.0,Male,30,89.5510476458275,805.9594288124474,Yes,DSL,9,No,Credit card,No
3608,2980,43.0,Male,30,40.05840300832404,2283.32897147447,No,No,57,Yes,Bank transfer,Yes
3609,3520,62.0,Male,30,32.42032939637738,97.26098818913216,Yes,DSL,3,No,Mailed check,No
3610,1903,55.0,Male,365,69.9983531604835,3849.909423826593,Yes,DSL,55,No,Bank transfer,No
3611,4571,75.0,Female,365,36.12124139183699,1517.0921384571536,No,No,42,Yes,Bank transfer,No
3612,2289,85.0,Male,730,27.228623255031685,190.6003627852218,Yes,No,7,Yes,Bank transfer,No
3613,4120,76.0,Male,30,21.5740611116718,1035.5549333602464,No,DSL,48,No,Credit card,No
3614,2448,79.0,Female,30,47.952788541181896,959.055770823638,No,No,20,No,Mailed check,Yes
3615,715,61.0,Female,30,77.33137445715221,3866.5687228576094,No,DSL,50,Yes,Credit card,Yes
3616,2485,32.0,Female,30,52.717823801931786,2161.430775879204,Yes,Fiber optic,41,Yes,Electronic check,No
3617,425,51.0,Male,365,85.87776784877045,3950.3773210434406,No,No,46,No,Electronic check,No
3618,2946,30.0,Female,30,41.78245873286436,2005.558019177489,No,No,48,Yes,Credit card,Yes
3619,4794,82.0,Female,730,69.81684156873453,907.6189403935488,Yes,Fiber optic,13,No,Electronic check,Yes
3621,2169,51.0,Male,365,32.48833132406462,1104.603265018197,No,DSL,34,No,Credit card,Yes
3622,597,20.0,Male,730,73.28856366408696,952.7513276331306,Yes,No,13,Yes,Credit card,Yes
3623,4831,47.0,Female,30,110.00968114631178,990.087130316806,Yes,Fiber optic,9,No,Bank transfer,No
3624,1272,26.0,Male,730,79.48303773589868,1271.7286037743788,Yes,Fiber optic,16,No,Credit card,No
3625,2261,41.0,Female,365,51.517869551588895,2318.3041298215003,Yes,No,45,No,Bank transfer,No
3626,4420,88.0,Male,730,95.00340979469038,380.0136391787616,Yes,No,4,No,Credit card,Yes
3627,4920,61.0,Male,365,76.7494199481063,460.49651968863776,Yes,Fiber optic,6,Yes,Credit card,Yes
3628,3761,83.0,Female,365,117.9233593830196,4952.781094086823,Yes,Fiber optic,42,Yes,Bank transfer,No
3629,2662,35.0,Male,30,81.35593048115139,3091.5253582837527,No,Fiber optic,38,Yes,Mailed check,No
3630,2546,47.0,Male,30,26.202487535278312,471.6447756350096,No,Fiber optic,18,No,Mailed check,Yes
3631,3010,46.0,Male,730,40.6138918210397,771.6639445997544,No,DSL,19,Yes,Bank transfer,Yes
3632,3113,24.0,Male,30,70.06666402227188,700.6666402227188,No,No,10,No,Mailed check,No
3633,929,64.0,Male,365,57.41057373165055,1837.1383594128176,No,No,32,Yes,Bank transfer,Yes
3634,1107,50.0,Male,365,83.27151243009916,5162.833770666148,Yes,DSL,62,No,Credit card,No
3635,3358,82.0,Male,30,71.54224480069131,4220.992443240787,Yes,Fiber optic,59,No,Credit card,No
3636,848,84.0,Male,30,95.1089530442386,1141.307436530863,No,No,12,No,Mailed check,No
3637,4502,80.0,Male,365,96.46359942849736,2797.4443834264234,Yes,DSL,29,No,Credit card,Yes
3638,590,50.0,Female,30,57.242675117596825,1831.7656037630984,Yes,No,32,Yes,Credit card,Yes
3639,1059,75.0,Male,30,79.0215235628607,1422.3874241314925,Yes,DSL,18,Yes,Credit card,No
3640,1975,34.0,Male,730,54.088572446918455,1839.011463195228,No,DSL,34,Yes,Credit card,Yes
3641,1121,52.0,Male,730,41.99802048981815,1889.9109220418163,No,No,45,No,Credit card,No
3642,4224,75.0,Male,730,37.522751301703,825.5005286374659,Yes,No,22,Yes,Electronic check,No
3644,1098,53.0,Male,30,25.862955909861544,543.1220741070924,No,DSL,21,Yes,Credit card,No
3645,1684,36.0,Male,730,110.33211052692543,4744.280752657794,No,Fiber optic,43,No,Bank transfer,Yes
3646,2328,56.0,Female,730,46.12342010182845,1891.0602241749664,Yes,Fiber optic,41,No,Mailed check,Yes
3647,3645,56.0,Male,365,77.48300268556906,1007.2790349123978,No,No,13,No,Mailed check,No
3648,377,46.0,Female,365,77.85754113832238,2491.441316426316,Yes,No,32,No,Credit card,Yes
3649,2680,68.0,Male,365,51.57927163358225,412.634173068658,No,DSL,8,Yes,Bank transfer,Yes
3650,3917,45.0,Male,365,56.10596982781952,1290.4373060398489,No,DSL,23,Yes,Credit card,No
3651,4470,42.0,Female,30,111.70515920403795,1117.0515920403795,Yes,DSL,10,No,Electronic check,No
3652,1933,23.0,Male,730,28.57910882620365,543.0030676978694,No,No,19,No,Mailed check,Yes
3653,1411,63.0,Male,30,44.97690128593153,269.8614077155892,No,Fiber optic,6,Yes,Mailed check,No
3654,3251,37.0,Male,30,67.0799414935808,3689.396782146944,Yes,DSL,55,Yes,Mailed check,Yes
3655,3424,29.0,Male,365,43.68400368694095,1616.3081364168152,No,DSL,37,Yes,Bank transfer,Yes
3656,4121,66.0,Female,30,67.70061263577291,677.0061263577292,Yes,Fiber optic,10,Yes,Electronic check,No
3657,3290,44.0,Male,30,41.87806822626936,2345.1718206710843,No,DSL,56,No,Mailed check,Yes
3658,1267,46.0,Male,30,98.77087308864188,3654.522304279749,No,DSL,37,No,Bank transfer,Yes
3659,682,62.0,Female,30,107.71587082700528,3877.771349772191,Yes,DSL,36,No,Mailed check,Yes
3660,2254,81.0,Female,730,25.247768082940382,454.4598254929269,No,Fiber optic,18,No,Mailed check,Yes
3661,713,74.0,Male,730,38.3912051232825,1765.9954356709952,No,Fiber optic,46,No,Bank transfer,No
3662,1732,45.0,Female,365,56.17775344387341,730.3107947703543,Yes,DSL,13,No,Mailed check,Yes
3663,2244,36.0,Female,30,73.65357736257104,4345.561064391692,No,DSL,59,Yes,Mailed check,No
3664,4745,46.0,Male,30,90.90866814238495,2272.716703559624,No,Fiber optic,25,No,Credit card,No
3665,3381,81.0,Male,30,45.01339571492443,3817.6667496134783,No,DSL,45,Yes,Electronic check,No
3666,214,54.0,Male,730,106.49685594304802,6176.8176446967855,Yes,No,58,No,Credit card,No
3667,720,85.0,Female,30,29.92933462968036,598.5866925936073,Yes,Fiber optic,20,No,Bank transfer,No
3668,2134,60.0,Male,730,111.11695845150211,2889.040919739055,No,DSL,26,No,Mailed check,No
3670,922,18.0,Male,30,77.12618284426193,1851.0283882622864,Yes,DSL,24,No,Credit card,No
3671,3620,64.0,Male,365,48.178549660455865,819.0353442277496,Yes,Fiber optic,17,No,Credit card,No
3672,2058,75.0,Female,365,89.42244891827255,2324.983671875086,No,No,26,No,Electronic check,No
3673,368,81.0,Female,730,28.163164985133832,1999.584713944502,No,Fiber optic,71,Yes,Mailed check,Yes
3675,125,45.0,Female,30,118.97231325547148,1189.723132554715,Yes,DSL,10,No,Electronic check,No
3676,1946,48.0,Male,365,43.51702391246118,2741.572506485054,Yes,Fiber optic,63,Yes,Electronic check,Yes
3677,4805,43.0,Male,30,93.1548682538566,4844.053149200544,Yes,Fiber optic,52,Yes,Credit card,Yes
3678,4490,74.0,Male,730,63.42917694302971,2790.883785493307,Yes,DSL,44,No,Credit card,Yes
3679,666,78.0,Male,365,88.21831661527781,4234.479197533336,Yes,DSL,48,Yes,Mailed check,No
3680,927,32.0,Male,365,59.41133835127284,297.0566917563642,Yes,DSL,5,Yes,Credit card,Yes
3681,4206,83.0,Female,730,97.47221653145772,3996.360877789767,Yes,Fiber optic,41,Yes,Electronic check,Yes
3682,2003,53.0,Female,730,63.493590036340905,1269.871800726818,No,DSL,20,Yes,Electronic check,No
3683,3106,72.0,Male,730,59.29401278174004,830.1161789443605,No,Fiber optic,14,No,Credit card,Yes
3684,853,81.0,Female,30,108.895225569064,5553.656504022265,Yes,No,51,No,Mailed check,No
