,CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
3696,667,68.0,Female,Two year,63.96615323705906,2814.510742430599,Yes,Fiber optic,44,No,Credit card,Yes
3697,3568,50.0,Female,One year,83.64353445734805,4767.681464068839,No,Fiber optic,57,No,Credit card,Yes
3698,1752,73.0,Male,Two year,100.08867704791794,8943.841789997583,No,No,47,Yes,Mailed check,Yes
3699,1088,82.0,Male,Month-to-month,91.91643817788894,5882.652043384892,Yes,Fiber optic,64,Yes,Electronic check,No
3700,1268,26.0,Male,Month-to-month,82.58902155388276,2725.4377112781312,Yes,DSL,33,No,Electronic check,Yes
3701,2233,87.0,Male,Two year,66.77897704725416,333.8948852362708,Yes,DSL,5,Yes,Bank transfer,Yes
3702,474,31.0,Male,Two year,26.443762555269227,1295.7443652081922,Yes,DSL,49,Yes,Electronic check,Yes
3703,3961,29.0,Male,One year,94.6651432837595,1135.981719405114,No,Fiber optic,12,No,Mailed check,No
3704,4944,56.0,Female,Two year,42.257311128863506,1479.0058895102227,No,Fiber optic,35,Yes,Electronic check,No
3705,2194,21.0,Female,Month-to-month,24.2744606524609,1310.8208752328885,No,No,54,Yes,Mailed check,No
3706,3735,68.0,Male,Two year,99.93251672586197,5596.22093664827,No,DSL,56,No,Bank transfer,Yes
3707,339,77.0,Female,One year,62.92558745958369,1447.2885115704248,Yes,No,23,Yes,Credit card,No
3708,238,31.0,Female,Month-to-month,87.94473358165979,3869.568277593031,Yes,Fiber optic,44,No,Mailed check,No
3709,3947,88.0,Female,One year,50.04453795500225,500.4453795500225,Yes,No,10,Yes,Electronic check,Yes
3710,3577,63.0,Male,One year,21.952928029691904,724.4466249798328,No,Fiber optic,33,No,Mailed check,No
3711,1405,29.0,Male,Two year,68.05313431584082,2926.2847755811554,No,No,43,No,Bank transfer,No
3712,898,63.0,Male,Two year,57.54511200572125,748.0864560743762,Yes,DSL,13,Yes,Bank transfer,No
3713,3288,84.0,Female,One year,70.20645820015676,631.8581238014108,No,DSL,9,Yes,Bank transfer,No
3714,4427,60.0,Male,One year,49.185196591658965,2459.2598295829484,No,DSL,50,Yes,Bank transfer,No
3715,2223,64.0,Male,Two year,47.79581571309849,1099.3037614012653,Yes,DSL,23,Yes,Electronic check,No
3716,4517,40.0,Female,Month-to-month,76.54427335151183,3061.7709340604733,No,Fiber optic,40,Yes,Electronic check,No
3717,4637,59.0,Male,Two year,50.76922436530731,1979.999750246985,Yes,Fiber optic,39,No,Credit card,Yes
3718,3168,38.0,Female,Month-to-month,107.99467428731283,7451.632525824585,Yes,No,69,No,Electronic check,Yes
3719,166,18.0,Female,Two year,85.0178125961012,5101.068755766071,No,No,60,Yes,Bank transfer,No
3720,1523,24.0,Male,One year,109.64374357187366,6359.337127168672,Yes,No,58,No,Electronic check,No
3721,4874,46.0,Male,One year,68.93019738368687,1792.1851319758587,Yes,DSL,26,Yes,Mailed check,No
3722,2185,55.0,Male,One year,112.32393837281877,1460.211198846644,Yes,Fiber optic,13,Yes,Bank transfer,Yes
3723,2860,55.0,Male,One year,62.310548127632984,1620.0742513184575,No,Fiber optic,26,No,Bank transfer,Yes
3724,1618,70.0,Female,One year,47.59830336711908,2617.9066851915495,Yes,DSL,55,Yes,Credit card,Yes
3725,4273,20.0,Female,Two year,118.55746299043462,2489.706722799127,No,Fiber optic,21,nan,Electronic check,Yes
3726,2779,85.0,Male,Two year,53.58982701170071,3215.389620702043,Yes,DSL,60,No,Mailed check,Yes
3727,4916,79.0,Male,Two year,115.06244692703166,2186.1864916136014,No,Fiber optic,19,No,Mailed check,Yes
3728,4867,53.0,Female,Two year,66.59817820381514,1398.5617422801179,Yes,Fiber optic,21,No,Mailed check,Yes
3729,536,37.0,Male,Month-to-month,100.95792609149848,3230.6536349279513,Yes,DSL,32,Yes,Credit card,Yes
3730,4,78.0,Male,Month-to-month,112.07379356930562,4595.025536341531,No,No,41,Yes,Mailed check,No
3731,218,65.0,Male,Two year,54.2889329596056,162.8667988788168,Yes,Fiber optic,3,No,Bank transfer,Yes
3732,1285,77.0,Male,Month-to-month,94.33612504879243,6226.1842532203,No,No,66,No,Mailed check,Yes
3733,4465,86.0,Male,One year,83.04264647136571,3487.79115179736,No,No,42,Yes,Mailed check,No
3734,3311,87.0,Male,One year,101.47017590666546,101.47017590666546,Yes,Fiber optic,1,Yes,Credit card,Yes
3735,1316,75.0,Male,One year,69.24422608665016,1869.5941043395542,No,No,27,Yes,Electronic check,Yes
3736,2528,47.0,Female,Two year,34.90897687287166,1605.8129361520964,Yes,No,46,nan,Bank transfer,Yes
3737,3054,45.0,Male,One year,24.48674630625998,612.1686576564995,Yes,Fiber optic,25,Yes,Mailed check,Yes
3738,882,62.0,Female,Month-to-month,25.839622405915392,465.1132033064771,Yes,DSL,18,Yes,Electronic check,No
3739,2761,84.0,Male,Two year,70.78200146908023,1557.204032319765,Yes,DSL,22,No,Bank transfer,Yes
3740,896,40.0,Female,One year,31.47359612609147,786.8399031522868,Yes,Fiber optic,25,Yes,Electronic check,No
3741,343,64.0,Female,One year,20.958268771315563,1047.913438565778,Yes,No,50,No,Mailed check,No
3742,3209,25.0,Male,Month-to-month,64.85157072182318,3566.836389700275,No,No,55,Yes,Bank transfer,Yes
3743,1110,79.0,Male,Month-to-month,113.08730929145203,2148.6588765375886,Yes,No,19,No,Bank transfer,No
3744,4393,82.0,Female,Two year,25.913941201559226,336.88123562026993,No,No,13,Yes,Electronic check,Yes
3745,3222,83.0,Male,Two year,104.20155197185079,2188.2325914088665,No,No,21,No,Bank transfer,No
3746,3541,45.0,Female,One year,44.1370638004004,2736.4979556248245,No,DSL,62,No,Bank transfer,No
3747,336,77.0,Female,Two year,62.86455693151827,2703.1759480552855,No,DSL,43,No,Mailed check,No
3748,221,41.0,Female,Two year,80.8867094629233,2426.601283887699,Yes,DSL,30,Yes,Mailed check,No
3749,359,29.0,Male,Two year,90.04774696901418,4772.5305893577515,nan,DSL,53,No,Credit card,No
3750,835,55.0,Male,Two year,63.20427135264764,2654.5793968112007,No,DSL,42,No,Mailed check,Yes
3751,2845,44.0,Male,One year,26.297790798663307,683.742560765246,No,No,26,No,Electronic check,Yes
3752,3327,75.0,Male,Month-to-month,50.26056209087038,1558.0774248169819,Yes,DSL,31,No,Mailed check,Yes
3753,4639,54.0,Female,One year,37.29108029905222,894.9859271772532,Yes,Fiber optic,24,Yes,Mailed check,Yes
3754,4231,59.0,Male,Two year,24.545922559038452,171.82145791326917,Yes,DSL,7,Yes,Mailed check,Yes
3755,1454,58.0,nan,One year,109.59989516809134,1095.9989516809133,No,Fiber optic,10,No,Credit card,Yes
3756,1125,29.0,Male,Month-to-month,68.66100436893822,4600.287292718861,No,DSL,67,Yes,Credit card,Yes
3757,3436,50.0,Male,Month-to-month,21.90322535927384,810.4193382931321,Yes,DSL,37,Yes,Electronic check,No
3758,3314,57.0,Female,One year,20.2750995553921,40.5501991107842,No,DSL,2,Yes,Mailed check,Yes
3759,1023,24.0,Male,Two year,53.17775090046472,478.5997581041825,Yes,Fiber optic,9,Yes,Bank transfer,Yes
3760,1944,,Female,Month-to-month,36.29364389690461,2213.9122777111816,Yes,No,61,Yes,Credit card,Yes
3761,2439,77.0,Female,Two year,101.21045388640898,2125.419531614589,Yes,No,21,Yes,Bank transfer,No
3762,1385,84.0,Female,Two year,53.217924990331326,3193.0754994198796,Yes,Fiber optic,60,Yes,Electronic check,Yes
3763,1714,60.0,Female,Two year,84.27460346336129,758.4714311702515,No,Fiber optic,9,Yes,Credit card,No
3764,1392,74.0,Female,One year,50.61039601576169,2277.467820709276,Yes,Fiber optic,45,Yes,Credit card,No
3765,2470,57.0,Female,One year,82.38625416173294,1400.56632074946,Yes,DSL,17,No,Mailed check,Yes
3766,2685,44.0,Female,Month-to-month,117.23287103103934,3751.451872993259,Yes,No,32,No,Credit card,No
3767,3962,57.0,Male,Month-to-month,92.02454007749819,5705.521484804887,Yes,No,62,No,Electronic check,nan
3768,110,32.0,Female,Month-to-month,62.16816468528943,3419.249057690919,No,DSL,55,No,Mailed check,Yes
3769,212,29.0,Female,Month-to-month,34.05237241800859,2383.666069260601,Yes,No,70,Yes,Mailed check,Yes
3770,1833,49.0,Male,Two year,105.95286211130563,6886.9360372348665,No,Fiber optic,65,Yes,Mailed check,No
3771,1494,58.0,nan,Month-to-month,109.8273065110127,1427.754984643165,Yes,No,13,No,Credit card,No
3772,3671,47.0,Female,Two year,78.61503241630264,3694.906523566224,Yes,DSL,47,No,Credit card,Yes
3773,1880,55.0,Male,Two year,48.66368528482607,2238.5295231019995,Yes,DSL,46,No,Credit card,Yes
3774,1787,66.0,Female,One year,97.00393156821232,5917.239825660951,Yes,Fiber optic,61,Yes,Bank transfer,No
3775,4740,82.0,Male,Two year,99.32396998405684,6356.734078979638,Yes,DSL,64,Yes,Mailed check,Yes
3776,3412,61.0,Female,Two year,90.97371925255213,1182.6583502831777,Yes,No,13,Yes,Bank transfer,No
3777,4174,18.0,Male,One year,86.86630898116874,1650.4598706422062,No,No,19,No,Electronic check,No
3778,1053,57.0,Female,Two year,105.2069837828557,1788.518724308547,No,DSL,17,Yes,Bank transfer,Yes
3779,2937,25.0,Male,Two year,80.95015963905811,5099.860057260661,No,DSL,63,Yes,Credit card,No
3780,1722,32.0,Male,Month-to-month,40.61648446312071,2315.1396143978805,No,No,57,No,Electronic check,No
3781,4489,23.0,Male,One year,59.206805305237246,3789.2355395351838,No,No,64,No,Bank transfer,Yes
3782,1597,66.0,Female,One year,46.498077291688304,3068.873101251428,No,No,66,No,Electronic check,No
3783,2110,49.0,Female,Two year,88.94117084305128,5336.470250583077,Yes,DSL,60,Yes,Credit card,Yes
3784,836,40.0,Female,Month-to-month,58.84078338719519,3059.72073613415,No,Fiber optic,52,No,Electronic check,No
3785,2051,68.0,Male,Two year,95.51685922953277,6304.112709149163,No,Fiber optic,66,No,Mailed check,No
3786,3852,80.0,Male,One year,39.34295916799566,983.5739791998915,No,No,25,No,Bank transfer,Yes
3787,56,21.0,Male,Two year,112.12864116801073,6054.946623072579,No,No,54,No,Electronic check,Yes
3788,1649,89.0,Male,One year,109.01563625733944,6540.938175440367,No,DSL,60,Yes,Mailed check,No
3789,276,63.0,Female,Two year,117.19056826516706,7617.386937235859,Yes,Fiber optic,65,Yes,Electronic check,No
3790,4798,64.0,Female,One year,95.09732596671059,6466.6181657363195,No,No,68,No,Bank transfer,Yes
3791,2992,28.0,Male,Month-to-month,117.28713248219056,703.7227948931434,No,Fiber optic,6,No,Electronic check,Yes
3792,547,33.0,Male,Two year,87.39812723165507,2709.341944181307,Yes,DSL,31,Yes,Electronic check,No
3793,1940,85.0,Female,One year,91.01040945928312,3003.343512156343,Yes,No,33,Yes,Credit card,No
3794,1222,29.0,Female,One year,112.60613727867529,675.6368236720517,No,Fiber optic,6,No,Mailed check,No
3795,1510,61.0,Female,Two year,33.53624617602578,1173.7686161609022,Yes,DSL,35,Yes,Bank transfer,No
3796,2549,28.0,Female,Two year,39.57134149282652,1780.7103671771933,No,No,45,No,Electronic check,No
3797,1994,27.0,Female,Two year,101.46978461200153,4464.670522928068,Yes,No,44,Yes,Mailed check,Yes
3798,2371,23.0,Male,Month-to-month,82.03428613172159,656.2742890537727,No,DSL,8,No,Bank transfer,Yes
3799,2382,25.0,Female,Two year,114.64580945905496,4700.478187821253,No,Fiber optic,41,No,Credit card,Yes
3800,381,86.0,Male,One year,61.923694149736015,4210.811202182049,No,Fiber optic,68,No,Electronic check,No
3801,174,85.0,Female,Two year,91.23943019529881,5565.6052419132275,No,Fiber optic,61,No,Electronic check,Yes
3802,2667,36.0,Female,Month-to-month,47.22543593844661,377.80348750757287,No,No,8,No,Bank transfer,No
3803,2702,41.0,Female,One year,26.003631300235867,1326.1851963120291,Yes,No,51,No,Electronic check,Yes
3804,4930,76.0,Male,Month-to-month,69.9667291781441,1959.068416988035,No,DSL,28,No,Mailed check,Yes
3805,3535,34.0,Male,One year,21.480342281846415,21.480342281846415,Yes,Fiber optic,1,No,Mailed check,No
3806,2381,29.0,Female,Two year,26.29764401466607,1867.132725041291,No,No,71,Yes,Credit card,Yes
3807,540,66.0,Male,Two year,93.7025905790354,3092.1854891081684,No,Fiber optic,33,Yes,Electronic check,Yes
3808,2666,53.0,Male,Month-to-month,56.68100947554688,3400.860568532813,No,Fiber optic,60,Yes,Credit card,Yes
3809,2,32.0,Male,Two year,44.0548848214587,2202.744241072935,No,Fiber optic,50,No,Bank transfer,Yes
3810,4946,68.0,Male,Month-to-month,110.41407489043,883.31259912344,Yes,Fiber optic,8,Yes,Mailed check,No
3811,4524,84.0,Male,One year,68.59884945659059,4115.930967395435,nan,Fiber optic,60,Yes,Credit card,Yes
3812,744,79.0,Male,One year,22.06618515934316,44.13237031868632,No,No,2,Yes,Bank transfer,No
3813,2487,38.0,Female,One year,109.55617303268775,7230.707420157391,Yes,Fiber optic,66,Yes,Electronic check,No
3814,796,34.0,Female,Two year,103.45719568709472,6310.888936912778,Yes,DSL,61,No,Electronic check,Yes
3815,107,31.0,Male,Two year,59.16018809215554,414.1213166450888,No,No,7,No,Credit card,No
3816,3439,36.0,Male,Two year,35.48599975215818,2058.1879856251744,No,Fiber optic,58,No,Bank transfer,Yes
3817,4964,46.0,Male,Two year,101.31053793945267,4153.732055517559,No,No,41,Yes,Credit card,Yes
3818,4999,53.0,Male,Two year,117.56521313912715,2116.173836504289,Yes,Fiber optic,18,No,Mailed check,Yes
3819,4478,62.0,Male,Two year,40.03493638486028,1521.3275826246906,No,DSL,38,Yes,Mailed check,No
3820,2224,74.0,Male,One year,69.35774386721822,1803.3013405476736,Yes,No,26,No,Bank transfer,No
3821,2967,70.0,Male,Two year,31.852802882012615,2197.8433988588704,No,Fiber optic,69,No,Mailed check,No
3822,3822,28.0,Female,Month-to-month,33.5070356305934,1474.3095677461097,Yes,DSL,44,No,Credit card,No
3823,2582,21.0,Female,Month-to-month,89.65307936042223,3317.1639363356226,No,Fiber optic,37,Yes,Bank transfer,No
3824,2132,61.0,Female,Month-to-month,61.56014668646678,2954.887040950405,Yes,Fiber optic,48,Yes,Electronic check,No
3825,1292,75.0,Male,Month-to-month,79.48252892737712,2861.371041385576,No,DSL,36,No,Credit card,No
3826,4665,32.0,Female,Two year,72.19158706823185,3393.004592206897,No,Fiber optic,47,Yes,Mailed check,No
3827,4762,30.0,Male,Two year,104.91630701436206,944.2467631292585,Yes,nan,9,No,Bank transfer,No
3828,4934,39.0,Male,Two year,21.941555987656564,0.0,No,DSL,0,No,Bank transfer,No
3829,3776,19.0,Female,One year,85.19330594757506,4941.211744959353,Yes,No,58,Yes,Mailed check,No
3830,2836,43.0,Female,Two year,100.13471439617122,2002.6942879234243,Yes,Fiber optic,20,Yes,Electronic check,Yes
3831,1548,35.0,Male,One year,40.18960561328899,361.70645051960093,No,Fiber optic,9,No,Mailed check,Yes
3832,1927,31.0,Male,One year,65.70252804809394,1445.4556170580668,Yes,DSL,22,No,Credit card,No
3833,1032,19.0,Male,One year,24.43322508022814,1050.62867844981,Yes,Fiber optic,43,No,Bank transfer,No
3834,2031,75.0,Male,One year,75.18799421186391,1503.7598842372781,No,Fiber optic,20,Yes,Credit card,Yes
3835,2879,52.0,Male,Two year,105.62963087989714,4330.814866075782,No,DSL,41,Yes,Bank transfer,No
3836,4321,48.0,Male,Two year,114.44689528115407,2746.7254867476977,Yes,DSL,24,Yes,Credit card,Yes
3837,73,58.0,Male,One year,118.99349514629996,6901.622718485398,Yes,DSL,58,No,Electronic check,No
3838,1653,18.0,Male,One year,91.55696354730722,4852.519068007283,Yes,DSL,53,Yes,Mailed check,Yes
3839,4991,27.0,Male,Two year,110.45910158531683,4860.2004697539405,No,DSL,44,Yes,Mailed check,No
3840,3239,84.0,Female,Month-to-month,23.674687662355414,852.2887558447949,Yes,Fiber optic,36,Yes,Mailed check,No
3841,3975,43.0,Male,One year,116.48645994052997,3844.053178037489,Yes,No,33,No,Credit card,Yes
3842,669,38.0,Female,Two year,76.90731955900738,2076.497628093199,No,No,27,Yes,Electronic check,Yes
3843,1058,43.0,Female,One year,31.11693327538412,62.23386655076824,No,DSL,2,Yes,Bank transfer,No
3844,2776,59.0,Female,One year,98.68791978209629,2664.5738341165998,Yes,Fiber optic,27,Yes,Credit card,No
3845,1524,66.0,Male,Two year,78.54700290228892,0.0,Yes,DSL,0,No,Electronic check,No
3846,283,35.0,Male,Month-to-month,76.73399295689356,3146.093711232636,No,DSL,41,Yes,Bank transfer,Yes
3847,4451,49.0,Female,Two year,86.46594135390987,5101.490539880682,No,No,59,Yes,Electronic check,Yes
3848,3238,88.0,Male,Two year,65.25546619485678,4176.349836470834,Yes,Fiber optic,64,Yes,Electronic check,Yes
3849,1275,22.0,Male,Month-to-month,77.17373111603223,4939.118791426063,Yes,DSL,64,Yes,Electronic check,Yes
3850,4957,76.0,Female,One year,78.89754347615201,5049.442782473729,No,Fiber optic,64,Yes,Credit card,Yes
3851,3180,61.0,Male,One year,60.48321339852253,,No,No,3,Yes,Mailed check,No
3852,3232,26.0,Female,One year,115.10654401441634,3798.515952475739,Yes,Fiber optic,33,No,Electronic check,Yes
3853,1462,49.0,Male,Two year,83.66291184450486,2091.5727961126217,No,Fiber optic,25,No,Mailed check,Yes
3854,541,31.0,Male,Two year,86.22475475214803,3017.866416325181,Yes,Fiber optic,35,No,Mailed check,No
3855,3202,76.0,Male,Two year,108.16149409898382,6922.335622334965,No,No,64,No,Electronic check,Yes
3856,4249,37.0,Female,Month-to-month,64.09753884464087,1858.828626494585,Yes,Fiber optic,29,No,Bank transfer,Yes
3857,490,22.0,Female,One year,90.86035243406687,4724.738326571477,Yes,No,52,No,Bank transfer,No
3858,3559,60.0,Female,Two year,75.21861089347361,2933.5258248454707,Yes,DSL,39,No,Bank transfer,No
3859,2736,82.0,Male,Month-to-month,48.16357933534568,1396.7438007250248,Yes,DSL,29,No,Credit card,No
3860,4881,34.0,Female,Two year,109.89910560520939,5934.551702681307,No,Fiber optic,54,No,Bank transfer,No
3861,4417,62.0,Female,One year,63.91008057493109,1917.3024172479327,Yes,Fiber optic,30,Yes,Electronic check,Yes
3862,2911,63.0,Female,Two year,61.70352245131708,2159.6232857960977,No,Fiber optic,35,No,Credit card,Yes
3863,2812,54.0,Female,One year,52.35473582966508,942.3852449339714,Yes,DSL,18,Yes,Mailed check,Yes
3864,1599,73.0,Female,Month-to-month,80.80704476990816,1050.491582008806,Yes,No,13,Yes,Bank transfer,Yes
3865,1930,69.0,Female,One year,56.90297563825978,1650.1862935095337,Yes,DSL,29,No,Electronic check,Yes
3866,4909,29.0,Male,Month-to-month,75.35289621161336,4671.879565120028,Yes,DSL,62,No,Electronic check,Yes
3867,695,,nan,Two year,44.03227684918669,2994.1948257446948,No,Fiber optic,68,Yes,Credit card,Yes
3868,2737,64.0,Male,Month-to-month,21.43074897942347,1007.2452020329031,Yes,No,47,Yes,Electronic check,Yes
3869,431,38.0,Male,Two year,105.36957139810394,2002.021856563975,Yes,Fiber optic,19,Yes,Credit card,No
3870,4406,21.0,Male,Month-to-month,89.5510476458275,805.9594288124474,Yes,DSL,9,No,Credit card,No
3871,2980,43.0,Male,Month-to-month,40.058403008324035,2283.32897147447,No,No,57,Yes,Bank transfer,Yes
3872,3520,62.0,Male,Month-to-month,32.42032939637738,97.26098818913215,Yes,DSL,3,No,Mailed check,No
3873,1903,55.0,Male,One year,69.9983531604835,3849.9094238265925,Yes,DSL,55,No,Bank transfer,No
3874,4571,75.0,Female,One year,36.12124139183699,1517.0921384571536,No,No,42,Yes,Bank transfer,No
3875,2289,85.0,Male,Two year,27.228623255031685,190.6003627852218,Yes,No,7,Yes,Bank transfer,No
3876,4120,76.0,Male,Month-to-month,21.5740611116718,1035.5549333602464,No,DSL,48,No,Credit card,No
3877,2448,79.0,Female,Month-to-month,47.952788541181896,959.0557708236379,No,No,20,No,Mailed check,Yes
3878,715,61.0,Female,Month-to-month,77.33137445715221,3866.5687228576103,No,DSL,50,Yes,Credit card,Yes
3879,2485,32.0,Female,Month-to-month,52.717823801931786,2161.4307758792033,Yes,Fiber optic,41,Yes,Electronic check,No
3880,425,51.0,Male,One year,85.87776784877045,3950.3773210434406,No,No,46,No,Electronic check,No
3881,2946,30.0,Female,Month-to-month,41.782458732864356,2005.558019177489,No,No,48,Yes,Credit card,Yes
3882,4794,82.0,Female,Two year,69.81684156873453,907.6189403935489,Yes,Fiber optic,13,No,Electronic check,Yes
3883,2930,83.0,Male,One year,26.941695859013763,0.0,No,DSL,0,Yes,Electronic check,Yes
3884,2169,51.0,Male,One year,32.48833132406462,1104.603265018197,No,DSL,34,No,Credit card,Yes
3885,597,20.0,nan,Two year,73.28856366408696,952.7513276331306,Yes,No,13,Yes,Credit card,Yes
3886,4831,47.0,Female,Month-to-month,110.00968114631178,990.087130316806,Yes,Fiber optic,9,No,Bank transfer,No
3887,1272,26.0,Male,Two year,79.48303773589868,1271.7286037743788,Yes,Fiber optic,16,No,Credit card,No
3888,2261,41.0,Female,One year,51.517869551588895,2318.3041298215003,Yes,No,45,No,Bank transfer,No
3889,4420,88.0,Male,Two year,95.00340979469038,380.01363917876154,Yes,No,4,No,Credit card,Yes
3890,4920,61.0,Male,One year,76.7494199481063,460.49651968863776,Yes,Fiber optic,6,Yes,Credit card,Yes
3891,3761,83.0,Female,One year,117.92335938301959,4952.781094086823,Yes,Fiber optic,42,Yes,Bank transfer,No
3892,2662,35.0,Male,Month-to-month,81.35593048115139,3091.5253582837527,No,Fiber optic,38,Yes,Mailed check,No
3893,2546,47.0,Male,Month-to-month,26.202487535278312,471.64477563500964,No,Fiber optic,18,No,Mailed check,Yes
3894,3010,46.0,Male,Two year,40.6138918210397,771.6639445997544,No,DSL,19,Yes,Bank transfer,Yes
3895,3113,24.0,Male,Month-to-month,70.06666402227188,700.6666402227188,No,No,10,No,Mailed check,No
3896,929,64.0,Male,One year,57.41057373165055,1837.1383594128176,No,No,32,Yes,Bank transfer,Yes
3897,1107,50.0,Male,One year,83.27151243009916,5162.833770666148,Yes,DSL,62,No,Credit card,No
3898,3358,82.0,Male,Month-to-month,71.54224480069131,4220.992443240787,Yes,Fiber optic,59,No,Credit card,No
3899,848,84.0,Male,Month-to-month,95.10895304423859,1141.307436530863,No,No,12,No,Mailed check,No
3900,4502,80.0,Male,One year,96.46359942849736,2797.4443834264234,Yes,DSL,29,No,Credit card,Yes
3901,590,50.0,Female,Month-to-month,57.242675117596825,1831.7656037630984,Yes,No,32,Yes,Credit card,Yes
3902,1059,75.0,Male,Month-to-month,79.0215235628607,1422.3874241314925,Yes,DSL,18,Yes,Credit card,No
3903,1975,34.0,Male,Two year,54.088572446918455,1839.0114631952274,No,DSL,34,Yes,Credit card,Yes
3904,1121,52.0,Male,Two year,41.998020489818146,1889.9109220418165,No,No,45,No,Credit card,No
3905,1843,19.0,Male,Two year,84.45251356703602,4982.698300455126,No,Fiber optic,59,No,Mailed check,Yes
3906,4224,75.0,Male,Two year,37.522751301702996,825.5005286374659,Yes,No,22,Yes,Electronic check,No
3907,4229,45.0,Female,One year,110.9637922306656,7878.429248377258,Yes,No,71,No,Electronic check,Yes
3908,1098,53.0,Male,Month-to-month,25.862955909861544,543.1220741070924,No,DSL,21,Yes,Credit card,No
3909,1684,36.0,Male,Two year,110.33211052692545,4744.280752657794,No,Fiber optic,43,No,Bank transfer,Yes
3910,2328,56.0,Female,Two year,46.123420101828444,1891.0602241749662,Yes,Fiber optic,41,No,Mailed check,Yes
3911,3645,56.0,Male,One year,77.48300268556906,1007.2790349123978,No,No,13,No,Mailed check,No
3912,377,46.0,Female,One year,77.85754113832238,2491.441316426316,Yes,No,32,No,Credit card,Yes
3913,2680,68.0,Male,One year,51.57927163358225,412.634173068658,No,DSL,8,Yes,Bank transfer,Yes
3914,3917,45.0,Male,One year,56.105969827819514,1290.4373060398489,No,DSL,23,Yes,Credit card,No
3915,4470,42.0,Female,Month-to-month,111.70515920403795,1117.0515920403795,Yes,DSL,10,No,Electronic check,No
3916,1933,23.0,Male,Two year,28.57910882620365,543.0030676978694,No,No,19,No,Mailed check,Yes
3917,1411,63.0,Male,Month-to-month,44.97690128593153,269.86140771558917,No,Fiber optic,6,Yes,Mailed check,No
3918,3251,37.0,Male,Month-to-month,67.0799414935808,3689.396782146944,Yes,DSL,55,Yes,Mailed check,Yes
3919,587,76.0,Male,Month-to-month,65.05971291035999,2797.5676551454794,Yes,DSL,43,Yes,Electronic check,nan
3920,3424,29.0,Male,One year,43.68400368694095,1616.3081364168152,No,DSL,37,Yes,Bank transfer,Yes
3921,4121,66.0,Female,Month-to-month,67.70061263577291,677.0061263577292,Yes,Fiber optic,10,Yes,Electronic check,No
3922,3290,44.0,Male,Month-to-month,41.87806822626936,2345.1718206710843,No,DSL,56,No,Mailed check,Yes
3923,1267,46.0,Male,Month-to-month,98.77087308864188,3654.5223042797493,No,DSL,37,No,Bank transfer,Yes
3924,682,62.0,Female,Month-to-month,107.71587082700529,3877.7713497721907,Yes,DSL,36,No,Mailed check,Yes
3925,2254,81.0,Female,Two year,25.247768082940386,454.45982549292694,No,Fiber optic,18,No,Mailed check,Yes
3926,713,74.0,Male,Two year,38.391205123282504,1765.9954356709952,No,Fiber optic,46,No,Bank transfer,No
3927,1732,45.0,Female,One year,56.17775344387341,730.3107947703543,Yes,DSL,13,No,Mailed check,Yes
3928,2244,36.0,Female,Month-to-month,73.65357736257104,4345.561064391692,No,DSL,59,Yes,Mailed check,No
3929,4745,46.0,Male,Month-to-month,90.90866814238495,2272.716703559624,No,Fiber optic,25,No,Credit card,No
3930,1341,45.0,Male,One year,44.965009275830276,1933.495398860702,Yes,DSL,43,No,Electronic check,No
3931,1191,35.0,Male,One year,55.698180587775774,1281.0581535188428,No,nan,23,Yes,Bank transfer,Yes
3932,3381,81.0,Male,Month-to-month,45.01339571492443,3817.6667496134783,No,DSL,45,Yes,Electronic check,No
3933,214,54.0,Male,Two year,106.49685594304802,6176.8176446967855,Yes,No,58,No,Credit card,No
3934,720,85.0,Female,Month-to-month,29.929334629680362,598.5866925936073,Yes,Fiber optic,20,No,Bank transfer,No
3935,2134,60.0,Male,Two year,111.11695845150211,2889.040919739055,No,DSL,26,No,Mailed check,No
3936,4923,20.0,Male,One year,367.21146731540665,3304.9032058386597,No,DSL,9,Yes,Bank transfer,No
3937,1478,26.0,Male,One year,84.40232166355479,,No,DSL,25,No,Electronic check,No
3938,3793,46.0,Female,Two year,51.03633758840793,2602.8532170088047,Yes,nan,51,No,Bank transfer,Yes
3939,181,87.0,Female,Two year,48.07519507463412,3413.3388502990224,Yes,DSL,71,No,Bank transfer,No
3940,137,79.0,Female,Two year,65.77793512656399,1776.0042484172277,No,Fiber optic,27,No,nan,No
3941,922,18.0,Male,Month-to-month,77.12618284426193,1851.0283882622864,Yes,DSL,24,No,Credit card,No
3942,3240,37.0,Female,One year,46.04352334235025,2900.7419705680654,No,DSL,63,No,Credit card,Yes
3943,3620,64.0,Male,One year,48.178549660455865,819.0353442277496,Yes,Fiber optic,17,No,Credit card,No
3944,2058,75.0,Female,One year,89.42244891827255,2324.983671875086,No,No,26,No,Electronic check,No
3945,1103,41.0,Male,One year,74.68020259145122,3360.609116615305,No,DSL,45,nan,Electronic check,No
3946,368,81.0,Female,Two year,28.163164985133832,1999.584713944502,No,Fiber optic,71,Yes,Mailed check,Yes
3947,1887,84.0,Male,Two year,108.27368389822446,7254.336821181039,Yes,Fiber optic,67,No,Bank transfer,No
3948,125,45.0,Female,Month-to-month,118.97231325547149,1189.723132554715,Yes,DSL,10,No,Electronic check,No
